order_id,user_id,purchase_at,amount
o_00019603,u_001422,2025-01-07,95605
o_00019604,u_001422,2025-01-08,73333
o_00019605,u_001422,2025-01-13,93077
o_00019606,u_001422,2025-01-17,91170
o_00019607,u_001422,2025-01-18,37331
o_00019608,u_001422,2025-01-18,35056
o_00019609,u_000003,2025-01-12,59826
o_00019610,u_000003,2025-01-12,71940
o_00019611,u_000003,2025-01-12,141779
o_00019612,u_000003,2025-01-20,150887
o_00019613,u_000003,2025-01-22,115723
o_00019614,u_000003,2025-01-25,75979
o_00019615,u_000003,2025-01-29,84731
o_00019616,u_014983,2025-01-21,86051
o_00019617,u_014983,2025-01-22,62766
o_00019618,u_014983,2025-01-30,61659
o_00019619,u_000362,2025-01-06,105617
o_00019620,u_000362,2025-01-08,133593
o_00019621,u_000362,2025-01-24,189305
o_00019622,u_000362,2025-02-04,123141
o_00019623,u_000362,2025-02-10,80908
o_00019624,u_000362,2025-02-18,65911
o_00019625,u_000362,2025-02-21,122745
o_00019626,u_000362,2025-03-06,187865
o_00019627,u_000362,2025-03-07,164927
o_00019628,u_000023,2025-01-02,139169
o_00019629,u_000023,2025-01-05,126455
o_00019630,u_000023,2025-01-07,67284
o_00019631,u_000023,2025-01-10,67411
o_00019632,u_000023,2025-01-13,113319
o_00019633,u_000023,2025-01-13,78316
o_00019634,u_000023,2025-01-18,50902
o_00019635,u_000023,2025-01-18,151399
o_00019636,u_000023,2025-01-24,128191
o_00019637,u_000023,2025-01-25,50639
o_00019638,u_000023,2025-01-27,111094
o_00019639,u_000023,2025-02-05,68591
o_00019640,u_012886,2025-01-02,65035
o_00019641,u_013839,2025-01-08,43461
o_00019642,u_013839,2025-01-09,37960
o_00019643,u_013839,2025-01-20,32338
o_00019644,u_001034,2025-01-01,179802
o_00019645,u_001034,2025-01-17,179741
o_00019646,u_001034,2025-01-19,199133
o_00019647,u_001034,2025-02-02,138082
o_00019648,u_001034,2025-02-11,169350
o_00019649,u_011844,2025-01-29,150841
o_00019650,u_001746,2025-01-02,93330
o_00019651,u_001746,2025-01-05,91516
o_00019652,u_001746,2025-01-09,171007
o_00019653,u_001746,2025-01-10,169521
o_00019654,u_001746,2025-01-11,153110
o_00019655,u_001746,2025-01-11,104726
o_00019656,u_001061,2025-01-02,185172
o_00019657,u_001061,2025-01-16,191626
o_00019658,u_001061,2025-01-20,196636
o_00019659,u_001061,2025-01-20,191512
o_00019660,u_001061,2025-01-23,188815
o_00019661,u_001061,2025-01-24,96438
o_00019662,u_002019,2025-01-10,192543
o_00019663,u_002019,2025-01-11,156079
o_00019664,u_002019,2025-01-17,137189
o_00019665,u_002019,2025-01-20,86564
o_00019666,u_002019,2025-01-20,105920
o_00019667,u_002019,2025-01-22,173217
o_00019668,u_002019,2025-01-25,129779
o_00019669,u_002019,2025-01-29,115172
o_00019670,u_002019,2025-01-31,125083
o_00019671,u_013139,2025-01-04,89066
o_00019672,u_013139,2025-01-22,82439
o_00019673,u_013669,2025-02-10,122874
o_00019674,u_013669,2025-02-15,167636
o_00019675,u_013669,2025-02-16,144830
o_00019676,u_011351,2025-01-26,171647
o_00019677,u_012428,2025-01-16,38564
o_00019678,u_012428,2025-01-16,72133
o_00019679,u_002055,2025-01-08,131783
o_00019680,u_002055,2025-01-21,137064
o_00019681,u_002055,2025-01-22,157041
o_00019682,u_002055,2025-01-24,54303
o_00019683,u_001835,2025-01-02,172152
o_00019684,u_001835,2025-01-02,113183
o_00019685,u_001835,2025-01-07,107239
o_00019686,u_001835,2025-01-10,56120
o_00019687,u_001835,2025-01-11,164466
o_00019688,u_001835,2025-01-13,139309
o_00019689,u_001835,2025-01-14,176667
o_00019690,u_001835,2025-01-17,140976
o_00019691,u_001835,2025-01-19,76302
o_00019692,u_012121,2025-02-18,31156
o_00019693,u_014308,2025-01-17,87834
o_00019694,u_002175,2025-01-13,29647
o_00019695,u_002175,2025-01-17,49187
o_00019696,u_002175,2025-01-22,33664
o_00019697,u_002175,2025-01-27,95264
o_00019698,u_002175,2025-02-04,54337
o_00019699,u_002175,2025-02-18,75241
o_00019700,u_001365,2025-01-14,106164
o_00019701,u_001365,2025-02-03,111770
o_00019702,u_001365,2025-02-09,77452
o_00019703,u_001365,2025-02-10,114207
o_00019704,u_001365,2025-02-10,100730
o_00019705,u_001109,2025-01-01,100133
o_00019706,u_001109,2025-01-03,130333
o_00019707,u_001109,2025-01-04,142701
o_00019708,u_001109,2025-01-04,99620
o_00019709,u_001109,2025-01-05,71299
o_00019710,u_011680,2025-02-13,117161
o_00019711,u_001245,2025-01-08,38881
o_00019712,u_001245,2025-01-11,54610
o_00019713,u_001245,2025-01-17,58403
o_00019714,u_001245,2025-01-27,85701
o_00019715,u_001245,2025-02-06,28995
o_00019716,u_001245,2025-02-16,29607
o_00019717,u_001245,2025-02-21,92467
o_00019718,u_011176,2025-01-15,57022
o_00019719,u_012723,2025-01-01,61246
o_00019720,u_012723,2025-01-01,181865
o_00019721,u_012723,2025-01-01,88922
o_00019722,u_001212,2025-01-14,104739
o_00019723,u_001212,2025-01-17,115441
o_00019724,u_001212,2025-01-27,244798
o_00019725,u_001212,2025-01-28,210491
o_00019726,u_001212,2025-02-05,222740
o_00019727,u_001212,2025-02-08,191004
o_00019728,u_001212,2025-02-13,198357
o_00019729,u_001212,2025-02-21,160918
o_00019730,u_001212,2025-02-23,163136
o_00019731,u_000098,2025-01-10,113668
o_00019732,u_000098,2025-02-15,151873
o_00019733,u_000098,2025-02-16,69476
o_00019734,u_000098,2025-02-16,89983
o_00019735,u_000098,2025-02-22,72990
o_00019736,u_000098,2025-03-06,78456
o_00019737,u_000098,2025-03-12,68729
o_00019738,u_000098,2025-03-23,127804
o_00019739,u_014093,2025-02-09,111768
o_00019740,u_000573,2025-01-05,106553
o_00019741,u_000573,2025-01-09,83847
o_00019742,u_000573,2025-01-09,158144
o_00019743,u_000573,2025-01-13,98281
o_00019744,u_000573,2025-01-18,49240
o_00019745,u_000573,2025-01-25,80622
o_00019746,u_000573,2025-02-14,167154
o_00019747,u_000573,2025-02-24,118467
o_00019748,u_000573,2025-03-05,166744
o_00019749,u_000573,2025-03-06,58856
o_00019750,u_000573,2025-03-08,149096
o_00019751,u_002217,2025-01-17,190468
o_00019752,u_002217,2025-01-30,191376
o_00019753,u_002217,2025-02-03,77801
o_00019754,u_002217,2025-02-09,169127
o_00019755,u_000979,2025-01-01,60768
o_00019756,u_000979,2025-01-02,119265
o_00019757,u_000979,2025-01-02,192351
o_00019758,u_000979,2025-01-02,143950
o_00019759,u_000979,2025-01-02,152549
o_00019760,u_000979,2025-01-03,149170
o_00019761,u_000979,2025-01-05,183696
o_00019762,u_000979,2025-01-06,205613
o_00019763,u_000979,2025-01-06,207859
o_00019764,u_001210,2025-01-02,90407
o_00019765,u_001210,2025-01-02,65185
o_00019766,u_001210,2025-01-06,102389
o_00019767,u_001210,2025-01-18,139617
o_00019768,u_001210,2025-01-27,118257
o_00019769,u_014873,2025-02-01,140761
o_00019770,u_001581,2025-01-05,59405
o_00019771,u_001581,2025-01-11,106261
o_00019772,u_001581,2025-01-13,133197
o_00019773,u_001581,2025-01-15,113977
o_00019774,u_001581,2025-01-16,71031
o_00019775,u_001581,2025-01-21,99578
o_00019776,u_001581,2025-01-29,117568
o_00019777,u_001581,2025-02-01,112736
o_00019778,u_013337,2025-01-02,76983
o_00019779,u_013337,2025-01-10,31507
o_00019780,u_011007,2025-03-24,6275
o_00019781,u_000685,2025-01-16,137483
o_00019782,u_000685,2025-02-22,166799
o_00019783,u_000685,2025-03-01,97623
o_00019784,u_000685,2025-03-08,149668
o_00019785,u_000685,2025-03-17,196019
o_00019786,u_000685,2025-03-18,81912
o_00019787,u_012954,2025-01-21,89619
o_00019788,u_011212,2025-03-01,36418
o_00019789,u_000195,2025-01-15,195549
o_00019790,u_000195,2025-01-17,195072
o_00019791,u_000195,2025-01-19,102535
o_00019792,u_000195,2025-02-04,225905
o_00019793,u_014963,2025-01-04,99664
o_00019794,u_010561,2025-01-19,37561
o_00019795,u_012243,2025-01-04,148635
o_00019796,u_000067,2025-01-08,207935
o_00019797,u_000067,2025-01-08,99599
o_00019798,u_000067,2025-01-12,185236
o_00019799,u_000067,2025-01-13,240752
o_00019800,u_000067,2025-01-18,220218
o_00019801,u_000067,2025-01-20,121384
o_00019802,u_000067,2025-02-24,123837
o_00019803,u_000067,2025-02-27,216883
o_00019804,u_000067,2025-03-06,208697
o_00019805,u_000067,2025-03-14,125473
o_00019806,u_014660,2025-02-16,61210
o_00019807,u_014736,2025-01-01,195236
o_00019808,u_014736,2025-01-09,99247
o_00019809,u_011678,2025-01-06,67902
o_00019810,u_001961,2025-01-03,99690
o_00019811,u_001961,2025-01-07,199164
o_00019812,u_001961,2025-01-18,176423
o_00019813,u_001961,2025-01-18,184203
o_00019814,u_001961,2025-01-18,169872
o_00019815,u_000332,2025-01-12,165003
o_00019816,u_000332,2025-01-14,97055
o_00019817,u_000332,2025-01-21,227410
o_00019818,u_000332,2025-01-28,147278
o_00019819,u_000332,2025-02-09,120879
o_00019820,u_000332,2025-02-09,130618
o_00019821,u_000332,2025-02-10,231661
o_00019822,u_000332,2025-02-11,178251
o_00019823,u_000332,2025-02-18,265217
o_00019824,u_000332,2025-02-24,234564
o_00019825,u_000332,2025-02-28,81056
o_00019826,u_013929,2025-01-03,34134
o_00019827,u_012542,2025-01-04,54696
o_00019828,u_014183,2025-01-07,119876
o_00019829,u_000642,2025-01-12,90003
o_00019830,u_000642,2025-02-02,104770
o_00019831,u_000642,2025-02-02,225012
o_00019832,u_000642,2025-02-05,124865
o_00019833,u_000642,2025-03-06,190691
o_00019834,u_012080,2025-01-12,74349
o_00019835,u_000945,2025-01-02,105509
o_00019836,u_000945,2025-01-02,56031
o_00019837,u_000945,2025-01-07,176851
o_00019838,u_000945,2025-01-10,192628
o_00019839,u_000945,2025-01-13,94748
o_00019840,u_000945,2025-01-17,83501
o_00019841,u_000945,2025-01-27,122426
o_00019842,u_000945,2025-02-04,191168
o_00019843,u_013891,2025-01-28,89406
o_00019844,u_013891,2025-02-11,170158
o_00019845,u_013891,2025-02-13,83782
o_00019846,u_000082,2025-01-04,217061
o_00019847,u_000082,2025-01-29,144582
o_00019848,u_000082,2025-02-04,123569
o_00019849,u_000082,2025-03-17,113178
o_00019850,u_012735,2025-01-04,142795
o_00019851,u_012735,2025-01-06,169746
o_00019852,u_012735,2025-01-17,113449
o_00019853,u_014747,2025-01-09,113570
o_00019854,u_014747,2025-01-14,111211
o_00019855,u_014747,2025-01-20,94113
o_00019856,u_000621,2025-01-05,243108
o_00019857,u_000621,2025-01-13,329142
o_00019858,u_000621,2025-02-19,242762
o_00019859,u_000621,2025-02-22,249508
o_00019860,u_001069,2025-01-07,102329
o_00019861,u_001069,2025-01-22,104836
o_00019862,u_001069,2025-01-26,42209
o_00019863,u_001069,2025-02-15,87472
o_00019864,u_012316,2025-02-03,57945
o_00019865,u_000309,2025-01-02,164761
o_00019866,u_000309,2025-01-25,304597
o_00019867,u_000309,2025-02-05,153199
o_00019868,u_000309,2025-02-10,280911
o_00019869,u_000309,2025-03-07,98512
o_00019870,u_001753,2025-01-13,72829
o_00019871,u_001753,2025-01-15,107359
o_00019872,u_001753,2025-01-22,110153
o_00019873,u_001753,2025-02-03,114883
o_00019874,u_001753,2025-02-09,115201
o_00019875,u_001753,2025-02-13,47754
o_00019876,u_001753,2025-02-13,106569
o_00019877,u_001633,2025-01-04,150629
o_00019878,u_001633,2025-01-20,204293
o_00019879,u_001633,2025-01-27,184251
o_00019880,u_001633,2025-01-28,148906
o_00019881,u_001633,2025-02-07,80981
o_00019882,u_001633,2025-02-18,201642
o_00019883,u_001633,2025-02-19,92235
o_00019884,u_011465,2025-02-17,71461
o_00019885,u_010736,2025-01-16,43461
o_00019886,u_011417,2025-03-27,11642
o_00019887,u_014820,2025-01-04,66772
o_00019888,u_014820,2025-01-05,83351
o_00019889,u_014820,2025-01-07,110798
o_00019890,u_000406,2025-01-01,131938
o_00019891,u_000406,2025-01-04,369588
o_00019892,u_000406,2025-01-04,320028
o_00019893,u_000406,2025-01-18,136449
o_00019894,u_000406,2025-01-23,280712
o_00019895,u_000406,2025-01-24,323345
o_00019896,u_000406,2025-01-24,123541
o_00019897,u_000406,2025-02-15,235588
o_00019898,u_000406,2025-02-17,170405
o_00019899,u_000406,2025-02-19,153487
o_00019900,u_000505,2025-01-10,84613
o_00019901,u_000505,2025-01-12,131878
o_00019902,u_000505,2025-01-23,136290
o_00019903,u_000505,2025-01-26,172586
o_00019904,u_000505,2025-01-31,87131
o_00019905,u_000505,2025-02-02,103944
o_00019906,u_000505,2025-02-04,72846
o_00019907,u_000505,2025-02-07,74652
o_00019908,u_000505,2025-02-07,86935
o_00019909,u_000505,2025-02-27,208147
o_00019910,u_000505,2025-02-28,113416
o_00019911,u_000505,2025-03-03,88597
o_00019912,u_000922,2025-01-03,65572
o_00019913,u_000922,2025-01-08,86255
o_00019914,u_000922,2025-01-14,55547
o_00019915,u_000922,2025-01-17,30738
o_00019916,u_000922,2025-01-19,60954
o_00019917,u_000922,2025-02-11,64430
o_00019918,u_000922,2025-02-13,90810
o_00019919,u_011102,2025-02-27,80226
o_00019920,u_012578,2025-01-11,98288
o_00019921,u_012578,2025-01-13,47084
o_00019922,u_013440,2025-01-27,111941
o_00019923,u_013591,2025-01-02,197067
o_00019924,u_013591,2025-01-16,70599
o_00019925,u_001512,2025-01-04,100457
o_00019926,u_001512,2025-01-04,88783
o_00019927,u_001512,2025-01-06,189955
o_00019928,u_001512,2025-01-07,76788
o_00019929,u_001512,2025-01-08,105916
o_00019930,u_001512,2025-01-09,230907
o_00019931,u_001512,2025-01-09,194730
o_00019932,u_001764,2025-01-10,92504
o_00019933,u_001764,2025-01-21,84507
o_00019934,u_001764,2025-01-23,127537
o_00019935,u_001764,2025-01-27,114562
o_00019936,u_001764,2025-01-30,119531
o_00019937,u_001764,2025-02-03,131270
o_00019938,u_000684,2025-01-03,306553
o_00019939,u_000684,2025-01-11,309734
o_00019940,u_000684,2025-02-05,158780
o_00019941,u_000684,2025-02-18,223079
o_00019942,u_000684,2025-03-04,294239
o_00019943,u_000684,2025-03-13,325696
o_00019944,u_001124,2025-01-01,221097
o_00019945,u_001124,2025-01-04,64683
o_00019946,u_001124,2025-01-04,228925
o_00019947,u_001124,2025-01-05,162599
o_00019948,u_001124,2025-01-11,208228
o_00019949,u_001124,2025-01-15,107560
o_00019950,u_001124,2025-01-16,91110
o_00019951,u_001124,2025-01-18,162394
o_00019952,u_001124,2025-01-24,206231
o_00019953,u_011845,2025-01-08,59020
o_00019954,u_011845,2025-01-08,48707
o_00019955,u_011845,2025-01-08,30851
o_00019956,u_000603,2025-01-28,266682
o_00019957,u_000603,2025-02-02,247244
o_00019958,u_000603,2025-02-08,119022
o_00019959,u_000603,2025-02-16,276956
o_00019960,u_000815,2025-01-09,128343
o_00019961,u_000815,2025-01-12,166709
o_00019962,u_000815,2025-01-26,84316
o_00019963,u_000815,2025-01-28,138313
o_00019964,u_000815,2025-02-04,244137
o_00019965,u_000815,2025-02-05,141869
o_00019966,u_000815,2025-02-05,98650
o_00019967,u_000117,2025-01-04,176884
o_00019968,u_000117,2025-01-11,346235
o_00019969,u_000117,2025-01-13,244240
o_00019970,u_000117,2025-01-14,242226
o_00019971,u_000117,2025-01-18,232336
o_00019972,u_000117,2025-02-03,326775
o_00019973,u_000117,2025-02-06,290398
o_00019974,u_000117,2025-02-13,127328
o_00019975,u_000928,2025-01-01,184751
o_00019976,u_000928,2025-01-03,90946
o_00019977,u_000928,2025-01-03,87936
o_00019978,u_000928,2025-01-04,118091
o_00019979,u_000928,2025-01-09,169996
o_00019980,u_000928,2025-01-10,197610
o_00019981,u_001033,2025-01-02,75737
o_00019982,u_001033,2025-01-03,181492
o_00019983,u_001033,2025-01-05,148566
o_00019984,u_001033,2025-01-10,183983
o_00019985,u_001033,2025-01-17,113289
o_00019986,u_001033,2025-01-22,141698
o_00019987,u_001033,2025-01-28,86072
o_00019988,u_000182,2025-01-01,335401
o_00019989,u_000182,2025-01-07,393102
o_00019990,u_000182,2025-01-11,318293
o_00019991,u_000182,2025-01-18,392069
o_00019992,u_000182,2025-01-18,126876
o_00019993,u_000182,2025-01-21,217367
o_00019994,u_000182,2025-02-23,320778
o_00019995,u_000182,2025-02-23,360711
o_00019996,u_000182,2025-03-01,235773
o_00019997,u_001198,2025-01-02,262093
o_00019998,u_001198,2025-01-03,125135
o_00019999,u_001198,2025-01-06,107094
o_00020000,u_001198,2025-01-10,207384
o_00020001,u_001198,2025-01-16,139894
o_00020002,u_001198,2025-01-18,135264
o_00020003,u_001198,2025-01-18,209430
o_00020004,u_001198,2025-01-24,250167
o_00020005,u_000446,2025-01-01,305012
o_00020006,u_000446,2025-01-12,190975
o_00020007,u_000446,2025-01-28,328788
o_00020008,u_000446,2025-02-01,253519
o_00020009,u_000446,2025-02-01,292483
o_00020010,u_000446,2025-02-08,146364
o_00020011,u_000446,2025-02-13,167251
o_00020012,u_000446,2025-03-02,314528
o_00020013,u_000446,2025-03-10,172472
o_00020014,u_000446,2025-03-11,295032
o_00020015,u_000446,2025-03-12,309909
o_00020016,u_000446,2025-03-13,256178
o_00020017,u_012914,2025-01-18,148013
o_00020018,u_012914,2025-02-06,86584
o_00020019,u_012914,2025-02-06,77476
o_00020020,u_013795,2025-01-04,33259
o_00020021,u_013795,2025-01-05,37852
o_00020022,u_013795,2025-01-06,72602
o_00020023,u_014817,2025-01-22,108736
o_00020024,u_000241,2025-01-04,76639
o_00020025,u_000241,2025-01-09,161836
o_00020026,u_000241,2025-01-31,96051
o_00020027,u_000241,2025-02-01,92921
o_00020028,u_000241,2025-03-01,159099
o_00020029,u_000241,2025-03-17,82666
o_00020030,u_002244,2025-01-02,147992
o_00020031,u_002244,2025-01-02,192452
o_00020032,u_002244,2025-01-02,66644
o_00020033,u_002244,2025-01-04,108253
o_00020034,u_002244,2025-01-04,102338
o_00020035,u_002244,2025-01-04,163814
o_00020036,u_012155,2025-01-02,96320
o_00020037,u_012155,2025-01-29,72464
o_00020038,u_013752,2025-01-29,42941
o_00020039,u_013752,2025-02-05,54409
o_00020040,u_013752,2025-02-06,73067
o_00020041,u_002134,2025-01-02,93599
o_00020042,u_002134,2025-01-03,190473
o_00020043,u_002134,2025-01-05,163717
o_00020044,u_002134,2025-01-06,234764
o_00020045,u_002134,2025-01-08,151319
o_00020046,u_002134,2025-01-08,113885
o_00020047,u_002134,2025-01-09,153443
o_00020048,u_002134,2025-01-12,170036
o_00020049,u_002134,2025-01-13,169445
o_00020050,u_002134,2025-01-15,193814
o_00020051,u_000632,2025-01-02,243671
o_00020052,u_000632,2025-01-19,414994
o_00020053,u_000632,2025-01-24,205872
o_00020054,u_000632,2025-01-27,165719
o_00020055,u_000632,2025-02-01,396541
o_00020056,u_000632,2025-02-15,339999
o_00020057,u_000118,2025-01-02,249731
o_00020058,u_000118,2025-01-04,344137
o_00020059,u_000118,2025-01-14,298938
o_00020060,u_000118,2025-01-17,119678
o_00020061,u_000118,2025-02-17,354596
o_00020062,u_000046,2025-01-03,191469
o_00020063,u_000046,2025-01-16,111398
o_00020064,u_000046,2025-01-24,185654
o_00020065,u_000046,2025-01-31,191969
o_00020066,u_000046,2025-02-01,268424
o_00020067,u_000046,2025-02-09,217305
o_00020068,u_011283,2025-03-14,120894
o_00020069,u_000042,2025-01-11,146464
o_00020070,u_000042,2025-01-18,121376
o_00020071,u_000042,2025-01-31,138713
o_00020072,u_000042,2025-01-31,104167
o_00020073,u_000042,2025-02-23,184232
o_00020074,u_000042,2025-02-27,85779
o_00020075,u_000042,2025-02-27,105113
o_00020076,u_002123,2025-01-01,56786
o_00020077,u_002123,2025-01-01,79825
o_00020078,u_002123,2025-01-01,48178
o_00020079,u_002123,2025-01-01,78968
o_00020080,u_002123,2025-01-02,33116
o_00020081,u_002123,2025-01-03,70072
o_00020082,u_002123,2025-01-04,40196
o_00020083,u_002123,2025-01-04,81364
o_00020084,u_002123,2025-01-05,65016
o_00020085,u_002123,2025-01-07,39402
o_00020086,u_012066,2025-01-09,31301
o_00020087,u_001165,2025-01-01,53132
o_00020088,u_001165,2025-01-01,84723
o_00020089,u_001165,2025-01-01,55327
o_00020090,u_001165,2025-01-04,151022
o_00020091,u_001165,2025-01-05,61204
o_00020092,u_001165,2025-01-05,66829
o_00020093,u_001165,2025-01-05,73284
o_00020094,u_001165,2025-01-05,65317
o_00020095,u_001165,2025-01-08,141142
o_00020096,u_001165,2025-01-08,121081
o_00020097,u_000607,2025-01-04,136139
o_00020098,u_000607,2025-01-19,133546
o_00020099,u_000607,2025-02-04,129272
o_00020100,u_000607,2025-02-08,143878
o_00020101,u_000607,2025-02-12,66867
o_00020102,u_012974,2025-01-02,62517
o_00020103,u_012974,2025-01-03,69651
